id,code,icao,name,aircraft_id
c857475d-f220-4945-a36e-506582b352e0,6I,MMD,Air Alsie,afdd12e8-2a59-4389-8741-3a7366506719
c891cebc-855e-4537-b036-b21e92d8aa62,4D,DIR,Flyyo,9dc4ba5f-af78-43b6-ac08-9e3f6e84ea1b
c8dd4912-4dba-47dd-bd37-bdc60db23046,,VLB,Air Volta,60206718-346a-4a12-b63e-90ddcc1afeb7
c8f79f63-c28c-4be0-8167-af9910235b4d,KN,CUA,China United Airlines,6fb8839e-92ec-4136-8840-256b595ae414
c905f415-56ed-4a7a-b009-113b282a8be1,C8,CRA,Cronos Airlines,786769aa-0be0-4a8b-a156-7c8173b7115d
c90fd40f-c192-4ebc-b7fc-484939e850c9,,AGU,Angara Airlines,307bbd25-f36a-4632-bb19-867776e5f4d4
c910ff85-aa07-4f57-beb6-feff326c1928,,LMJ,Luxaviation E.A,1eb4c20b-4f64-4249-bb68-0d83b74502af
c919a3c9-beca-451f-a6ba-b23d70b78c3f,IN,LKN,Nam Air,e3e700ff-ac8c-4aee-bc19-2ec23ee5c700
c957bc88-f209-49df-9e75-56291e5c28ef,SN,BEL,Brussels Airlines,232751af-7aa4-4242-9f1f-4a276fd81daf
c9b832f9-e205-4385-8d80-3563811609ed,P6,PVG,Privilege Style,e3996312-9e3c-428f-ab84-68d8128354ca
c9c1c295-d401-4564-9941-065372288f81,MW,MAY,Malta Air,bf6eb564-8fe1-44bf-900c-1a9c920708da
c9c3a657-2ff8-4132-a90b-ff3358c63a31,PI,RKA,Polar Airlines,d1979a0c-a43e-482b-afff-697e42c18741
c9e9ac4e-af24-41cf-ab5d-7e28d142d5b2,,SCQ,OSM Aviation Academy,f9be3175-950c-4970-b960-ac852cc2da91
c9fcdbe5-468b-4d41-83f3-e9e98bd4a475,UJ,JUS,USA Jet Airlines,ad116880-17d9-4623-b6fb-dba4aeceb17f
ca536fd7-dad4-4a6c-b231-1a2c6e018e89,,ULA,Four Corners Aviation,2aa2a4a2-c9d9-4109-bf08-f482feb0641b
ca5d594f-c4d5-43fc-9bcd-0d723f72e7ac,KZ,NCA,Nippon Cargo Airlines,6afc6d70-2dfc-4a00-bf88-9939c0b5e481
ca79cdf3-9088-4c7f-be13-beddbef13240,,NTF,OK Aviation,a5bd5277-33ca-4ac1-ac3c-3da58988b89a
ca825488-2652-4ad2-aa32-9b42ed097593,,SQF,Slovakia - Air Force,699f348d-3071-43cd-a452-523c226912ca
ca946456-eb65-4de6-9cde-59f6a3b3558f,,PEA,Pan Europeenne Air Service,e3996312-9e3c-428f-ab84-68d8128354ca
caa6eefb-7c81-4039-8494-ad73b2074dd8,,TUG,Turkmenistan - Government,1eb4c20b-4f64-4249-bb68-0d83b74502af
caa71670-e5d2-4aeb-93ce-084a60070503,,MPC,MPC Air,5f1cf5a0-a12c-4e71-a2e4-364ea018f13a
cac84806-0bad-4971-b8b1-5b7a91532803,,FAG,Argentina - Air Force,098d78e7-0916-41ec-9e1d-a59779105abe
caeeac45-64f3-4ac2-8d8f-1324010ebbff,NO,NOS,Neos,bfe7598b-598a-49c0-8afc-95f13e3aae90
cb040f69-e611-46fb-983c-9048ac6d7d4f,PP,PJS,Jet Aviation Business Jets,18632bfc-8cf7-4104-9799-2be2b847d31b
cb12517b-96c9-4195-af8f-5b51cd19daf0,,NDU,UND Aerospace,2f236568-8167-4159-b1a5-e17f2e2fb83a
cb2c7ba0-703f-4aac-835e-2e1f306e5293,VV,PTW,Pattaya Airways,c67908b8-cc77-4610-8452-a790dcd76c35
cb37f6f7-014e-4ab7-bf33-076b8511277e,CV,CLX,Cargolux,c4634b88-21c4-4a9f-9246-4656498dfba6
cb69e8bf-8233-440a-9b16-678fde73f8b4,BP,BOT,Air Botswana,e5bce460-d20f-4f4a-99e9-1ba8012f994c
cb9f3add-9c81-4702-9d13-1ef8bdf5514d,LT,SNG,LongJiang Airlines,307bbd25-f36a-4632-bb19-867776e5f4d4
cbc28f6e-a334-4d7b-9feb-ae44e4e8d6dc,,EKO,ECO Airlines,1eb4c20b-4f64-4249-bb68-0d83b74502af
cbe3dd6d-4eef-4135-bc01-e8013aa7f9a2,H7,HYM,HiSky,92317668-392c-458d-94a3-ed8884b931ce
cbe9f265-f23e-4085-85e0-deaabc7fe9cb,FX,FDX,FedEx,6f535a36-1c42-4e01-bb3b-fdd791027512
cbf731f8-9215-49df-a287-199e96050336,KB,DRK,Druk Air,8490dd6f-82da-42e3-a283-d45b9c929093
cc0f10b0-89e8-4dda-8aa1-17c0ffa918e7,BT,BTI,Air Baltic,a26cebc2-4bcd-4396-9b2d-782519a91ff2
cc225dea-6615-4f2a-b511-5a583eb0ffd8,,SRI,Air Safaris,307bbd25-f36a-4632-bb19-867776e5f4d4
cc2e9876-475c-4cb3-a347-1d3f28c24035,,DRL,Omni Air Transport,ca7e7b55-33df-48bc-805a-37027da27334
cc505a74-4f3d-4561-9819-b7745b03d09e,,LBR,Air Borealis,5f1cf5a0-a12c-4e71-a2e4-364ea018f13a
cc50e257-1c28-4f7c-824e-e1e8e02ede9e,JX,SJX,Starlux,0c730dd2-fd3a-4fb5-bcf2-c09f197532cc
cc9b163a-a9bd-4ece-857b-43d01cd2567e,,AED,EADS CASA,ad116880-17d9-4623-b6fb-dba4aeceb17f
ccb14d3b-72d2-49fe-bdaa-c7812ec18d49,,POA,Portugal - Army,ad24db36-44d0-4dd9-a582-51169b2f5811
cccfaa26-40bc-4546-8a0d-bbb701c66139,,FNG,Finland - Border Guard,03b894cd-4588-4bc2-9f05-9c20bce8c54e
ccfba0ed-d725-4e59-849c-70047cbe200d,5F,FIA,FlyOne,ad11a97d-9743-43be-9ed5-76e97eff93a3
cd381ac8-ceb9-4915-b2a2-eebedff1deed,,ANX,Mexico - Navy,fd7a9229-c8bc-4bff-9a58-40c780f35a7f
cd4117d6-dc2f-4118-b92c-0ef0bfcbbb7d,CY,CYP,Cyprus Airways,37c1b2a9-aa9d-4ef7-a45a-87ef875cf219
cd6ff1d5-a95e-4145-805d-4367213be5d8,,AUU,Aurora Flight Sciences,d29651e4-10d6-4c9c-9105-4cc1a1eafcc7
cd820d50-cfaa-4455-84d0-b6e1529bc2e8,,HOV,Hoverfly,33947f2a-dc5d-44ef-834b-63dd3c02e618
cddf056f-2b96-4f39-a71e-5f16ad7e4298,XN,MXA,Mexicana,8fa19a99-d710-438c-bd0d-0ad9ee968595
cdf051ae-a424-424a-a9b1-08fd0fbac08f,,DUB,Dubai Air Wing,e3e700ff-ac8c-4aee-bc19-2ec23ee5c700
ce11d242-e4fd-42f5-90ba-61ed89eda324,VB,VIV,VivaAerobus,9268a125-613d-42c5-82b3-9bbca00f3324
ce1a43d9-3387-4111-abfc-233a46eb27c5,8B,TNU,TransNusa,7a82e98c-21de-47fa-9cf3-a64354477064
ce2fe9be-59e7-44ed-a134-2b16cc192058,,MEX,Mexicana,0bfbedaa-8c9a-4bd8-a1d9-9f0ff4740b05
ce8623bc-56d8-40f1-9b2d-203971de235c,,ACW,Fly Across,b9506819-369e-4f17-9305-2abec0cffb5f
ce9db59a-d87a-4ec0-a6d4-f0288aae5929,,MBC,AirJet,786769aa-0be0-4a8b-a156-7c8173b7115d
ceb696a3-dcd0-4924-9bbe-de259f7cb739,,KEY,Key Air,b92d5273-e5f4-4cae-9749-c2736a812bcf
cece0865-95d7-4848-9bbd-1b73d9eb3d02,C8,FDR,Federal Airlines,b342cc09-cb98-4c15-a2cc-feb55b3c965a
cf02daf4-773a-4142-92e3-c9f0d87aa3f8,ZV,RFD,Aerus,699f348d-3071-43cd-a452-523c226912ca
cf27a66d-94b0-4de4-8b23-a2e9c045a16c,,PNX,AIS Airlines,5f1cf5a0-a12c-4e71-a2e4-364ea018f13a
cf53c647-7f03-41d0-85d4-62383b730b14,,FLW,Flitewatch,d29651e4-10d6-4c9c-9105-4cc1a1eafcc7
cf603e89-4fae-4ed9-aa23-6ef10294fa62,OZ,AAR,Asiana Airlines,70793c95-c5b2-40c3-b7fe-f0d349510736
cfbe703c-791f-4bfb-8835-d6b44f4e7009,HT,HAT,Air Horizont,d29651e4-10d6-4c9c-9105-4cc1a1eafcc7
cfd4ebee-3342-4eb6-8948-5bd671146337,,WAA,Westair Aviation,232751af-7aa4-4242-9f1f-4a276fd81daf
cfe2a8d3-1f8f-4df1-800a-9d6acd2acb77,,CAH,E+S Air,9268a125-613d-42c5-82b3-9bbca00f3324
cfe7d7de-7a3a-46ba-9b2d-2ca5a11ae9e2,,GAF,Germany - Air Force,60206718-346a-4a12-b63e-90ddcc1afeb7
d06d1136-710d-4ca3-96d4-c0f39c22c14d,4X,MEC,Mercury Air Cargo,8fa19a99-d710-438c-bd0d-0ad9ee968595
d07d2ab4-abc0-4254-b081-3a9a92b33dff,,VAJ,Avcon Jet San Marino,c4634b88-21c4-4a9f-9246-4656498dfba6
d07dec9a-ce6e-4976-8bee-1ae617c4d85a,,KUK,Kudlik Aviation,0c730dd2-fd3a-4fb5-bcf2-c09f197532cc
d09803f0-cccb-4678-9ca1-d17c0dd0d8ba,2M,MYD,Maya Island Air,c4be09d8-a952-4f14-b7c9-5f754d20db98
d0abd3e2-8747-4764-a345-1b10a94c940e,UN,NUA,United Nigeria Airlines,b92d5273-e5f4-4cae-9749-c2736a812bcf
d0b8c03d-615d-4900-a253-62df647eff02,MS,MSR,Egyptair,0e919774-1941-4106-9509-a6ff216b6b42
d1020b0d-f793-4d2d-a11c-04f64031910c,,FJO,Flexjet Operations Malta,479f2825-4990-4e34-91d8-7f6366185c08
d140d555-7050-41ec-8859-b2265d8d74fc,,PRE,Precision Aircraft Management,0bfbedaa-8c9a-4bd8-a1d9-9f0ff4740b05
d170a839-9f6c-4836-ac2f-9611c8bbd4db,,GFM,Grafair,ece7cc95-414a-40e6-81a9-1e1328a9a53e
d17ea841-6fb9-4086-afa9-d7dbd2217b8b,WG,SWG,Sunwing Airlines,479f2825-4990-4e34-91d8-7f6366185c08
d1b64c93-8492-4602-a5bf-47766916b01f,,HMJ,Harmony Jets,0bfbedaa-8c9a-4bd8-a1d9-9f0ff4740b05
d1ff6754-58cb-425b-9298-daaffd0ef435,,NTA,Northern Thunderbird Air,7a82e98c-21de-47fa-9cf3-a64354477064
d20b1671-c4d3-4fff-ac1e-174996c21c06,,DBT,DB Aviation,7b9d1131-6f7b-4930-9403-d1cdd2a3bd54
d21aed22-f9bc-4a3e-b572-2432d3e4e280,,ARL,Airlec Air Espace,d292de82-6ae2-4d34-8ab3-5de0d1ca20cb
d22fa7da-33f7-4e52-bd22-e8fed239c8a8,,SRG,United Kingdom - Maritime and Coastguard Agency,f9be3175-950c-4970-b960-ac852cc2da91
d2715614-b12d-4393-945f-9b6dd386ee10,FG,AFG,Ariana Afghan Airlines,307bbd25-f36a-4632-bb19-867776e5f4d4
d273834b-a1c1-486d-95bd-9b068f86f215,S6,KSZ,Sunrise Airways,d29651e4-10d6-4c9c-9105-4cc1a1eafcc7
d2bd5c2c-2561-4809-9874-c0c7cc2d3944,LJ,JNA,Jin Air,7a9f5283-9df2-4c23-a512-032f694a1010
d2d9ef55-35c1-46b4-9f3b-c126f336ce71,OF,OLA,Overland Airways,49fc686e-5335-403b-8f33-680e955c2bc7
d2eb758c-df39-4779-be49-695b2e5b612f,FY,FFM,Firefly,92317668-392c-458d-94a3-ed8884b931ce
d301f2f0-7673-4351-ae28-51f0a7c3dc43,,NTH,Hokkaido Air System,43001143-6340-435a-b903-7efb8a27f1a9
d31ad052-578a-4819-9992-19aa2adf592b,W8,CJT,Cargojet Airways,5537ccfb-0377-4acc-aa7b-5a5584aa1b49
d32d1f34-8ea7-40ad-877b-ca0b0387d726,,SAO,Sahel Aviation Service,2f236568-8167-4159-b1a5-e17f2e2fb83a
d3364465-490d-4182-8bdc-c418a39417b7,,VID,Via Air,9268a125-613d-42c5-82b3-9bbca00f3324
d35444ca-8376-4a90-bf26-90d04512865f,,JET,Svenskt Industriflyg,b247e602-567e-433d-94bf-53872a313b2f
d359d4c3-752a-40a3-ad8e-123e0f4ee39d,FU,FZA,Fuzhou Airlines,d7b36060-5b05-460b-9d20-324dd343e05d
d3746098-816e-4524-85fd-ca5a39b391ba,,TUD,Yute Commuter Services,33947f2a-dc5d-44ef-834b-63dd3c02e618
d3770b0d-bbb1-4d62-ae1a-0684f7508372,,SWW,Swiss Private Jet,6fb8839e-92ec-4136-8840-256b595ae414
d38c187d-7105-4600-a5f3-7340d9f14134,,MKL,McCall Aviation,36d6c34a-1001-4681-b2f0-e49769b7244a
d3b9ce60-0ca0-46a1-baad-1153d760da54,,ALW,Fly ALS,d1979a0c-a43e-482b-afff-697e42c18741
d3beafc0-2f17-46b2-bd51-49c5045ed618,,BVN,Baron Aviation Services,325b2bf4-a682-40a1-ae0f-fc03ce29dffe
d3f4b8ab-6ee1-42bb-a428-fa56f8ea60a8,FP,PVV,Fly Pro,c2a27bb1-1825-4901-b6a3-8eee9ed6d292
d42c3c2a-617f-4518-b0ce-1d5b688327aa,,FEX,FlightExec,7a9f5283-9df2-4c23-a512-032f694a1010
d450143c-f2f7-4b23-9813-e7726a5564a1,AV,AVA,Avianca,c4be09d8-a952-4f14-b7c9-5f754d20db98
d4539bac-434e-4c8f-823e-1fbba88d3d83,,BHL,Bristow Helicopters,a26cebc2-4bcd-4396-9b2d-782519a91ff2
d45c6b25-0eaf-45a8-b76a-3550b99d54f3,9M,GLR,Central Mountain Air,b92d5273-e5f4-4cae-9749-c2736a812bcf
d462cfbd-4f3b-4219-bb56-44128b41096c,V4,VES,Vieques Air Link,2f236568-8167-4159-b1a5-e17f2e2fb83a
d46ec233-22d7-4104-a19a-c8dad617a806,IO,IAE,IrAero,6cec703b-e051-40b6-9252-a461f60a68d2
d4822fb9-9c85-4bb3-ba2d-655e6c8cac87,,DOS,United States - US Department of State,e5bce460-d20f-4f4a-99e9-1ba8012f994c
d48cc38c-51a8-47f8-b403-e821ec9ee245,,CKL,Cronos Airlines Benin,1eae12c3-9008-413d-96e1-32479d9cd002
d4959167-75d4-4496-89e6-1f802a425699,,HSI,Swiss Helicopter,7b9d1131-6f7b-4930-9403-d1cdd2a3bd54
d49813f3-b897-45a4-b4c8-7a3e59b02e2b,T3,EZE,Eastern Airways,bf6f553e-9f90-437a-b5a9-3c2ca303b661
d4a1580a-9fde-41e5-b4a9-cb48a2cb95b5,,HPN,Reliable Airlines,d29651e4-10d6-4c9c-9105-4cc1a1eafcc7
d4b90091-b84a-4260-be84-a2bb47c45d1f,,DGC,Spain - Guardia Civil,1eb4c20b-4f64-4249-bb68-0d83b74502af
d4bfab80-1587-4e7a-8004-355fbb6431f5,5H,FFV,Fly540,fa0e86e2-0f72-4732-b836-d6e783ab5b12
d4f12893-15e9-47a0-94c5-0c7be76ad76c,,ISP,Jsky Airlines,d29651e4-10d6-4c9c-9105-4cc1a1eafcc7
d50155b2-309c-430c-8aab-de124b3addc1,,ATQ,CHC Helicopters Nigeria,c8305600-ddc8-457c-b1c1-3898aad81caa
d53e0d1d-ef3b-4f14-8f94-4881c137b909,HN,HST,Heston Airlines,ad11a97d-9743-43be-9ed5-76e97eff93a3
d54bd211-2863-4492-beb3-5a0fd6c9647a,J9,JZR,Jazeera Airways,a5bd5277-33ca-4ac1-ac3c-3da58988b89a
d596bee4-9be1-4379-b82b-28a711bb9dda,DJ,SRR,Maersk,4c89c5df-53dc-40af-bd6a-03be54b03efc
d5a16a4a-f217-499f-bc23-557f9f711056,3P,WPT,World2Fly Portugal,bbd1c163-4719-44ff-9f41-a95cf35a8507
d5bdf450-5018-4b9c-9223-926767af0481,,PCM,West Air,1eb4c20b-4f64-4249-bb68-0d83b74502af
d5c8f4d0-710e-40f2-b500-2901f7714a26,,BGR,Bridger Aerospace,18632bfc-8cf7-4104-9799-2be2b847d31b
d5d38c3f-f717-4241-9443-6be9bc480063,7L,AZG,Silk Way West Airlines,a26cebc2-4bcd-4396-9b2d-782519a91ff2
d5f3c424-78e1-4a32-af3e-533949b176a5,JY,JYA,National Air Charters,33947f2a-dc5d-44ef-834b-63dd3c02e618
d60a55da-ba04-477e-8a2d-641edc0d72c3,3R,DVR,Divi Divi Air,bf6f553e-9f90-437a-b5a9-3c2ca303b661
d612286a-cfaa-49a7-9a84-9482a000e1c9,,JSH,JetStream,c4634b88-21c4-4a9f-9246-4656498dfba6
d64c3117-e4cf-49df-9fda-4e2976fc9d2a,,INR,Avincis,70793c95-c5b2-40c3-b7fe-f0d349510736
d64c95e3-2c6c-4a0f-9f39-99bb1eafc8cb,,GTX,GTA Air,e3e700ff-ac8c-4aee-bc19-2ec23ee5c700
d668bd4a-0864-4b8c-8bf8-4316d250b2a2,,CNK,Sunwest Aviation,37c1b2a9-aa9d-4ef7-a45a-87ef875cf219
d68971cc-31aa-4b31-8bf2-cdb1d8060440,,MSH,United States - US Marshals Service,7a9f5283-9df2-4c23-a512-032f694a1010
d72132f5-37f0-40ad-9739-038238853c23,,EUW,European Flight Service,d292de82-6ae2-4d34-8ab3-5de0d1ca20cb
d738e3a3-cf33-468d-b399-12063f619b67,,IFC,India - Air Force,232751af-7aa4-4242-9f1f-4a276fd81daf
d783ec14-615f-45f0-93c0-8d300572ba36,,PXT,Pacific Coast Jet,b247e602-567e-433d-94bf-53872a313b2f
d7a629af-ea9c-4cb3-ad0e-f730acd417ef,,XSK,Stark Airways,a344d354-999e-471c-8847-6ff9543f167c
d7f88a19-c901-41e3-b61e-cce19c42877f,,AJO,Av8Jet,8fa19a99-d710-438c-bd0d-0ad9ee968595
d80f685f-7243-4d62-9974-25c1150cf9e1,SG,SEJ,SpiceJet,fa0e86e2-0f72-4732-b836-d6e783ab5b12
d8336e28-46e7-4846-a116-6ab3b649e266,M8,MSJ,SkyJet Airlines,49fc686e-5335-403b-8f33-680e955c2bc7
d8419871-ba42-4c73-8dbf-1261ee61956c,PR,PAL,Philippine Airlines,9268a125-613d-42c5-82b3-9bbca00f3324
d8552c9e-0bd1-4f94-8b2b-49522c4a850d,Q3,AXL,Anguilla Air Services,d29651e4-10d6-4c9c-9105-4cc1a1eafcc7
d85c7e21-a7bc-410b-b977-45bba0e0d3e7,,DOI,United States - US Department of Interior,e9440fd1-1056-4252-afc6-0b185042190a
d85d3d37-3d8c-48e3-ab2e-18a6f514ec23,,AGH,Altagna,d7f61863-39a0-4ee7-b939-f6649de7dbd0
d886a7fa-191d-4820-9ba3-01a7f1128125,,FTH,Mountain Aviation,786769aa-0be0-4a8b-a156-7c8173b7115d
d8962a84-1244-42f6-ad43-fb9ed53c32a9,,ROM,Roraima Airways,8490dd6f-82da-42e3-a283-d45b9c929093
d8c1936c-643d-4a2f-9487-364a313a8657,,FJA,Fiji Link,a26cebc2-4bcd-4396-9b2d-782519a91ff2
d8c68420-b5dc-4fae-8453-602fd9481d61,4W,WAV,Warbelows Air Ventures,d7f61863-39a0-4ee7-b939-f6649de7dbd0
d8cc2755-bcda-413c-a4c8-0ba0912f2c2e,,SIY,Executive Aviation Corporation,c2a27bb1-1825-4901-b6a3-8eee9ed6d292
d8de3e50-428d-4b72-be05-098b749cf834,,NJM,Northern Jet Management,0c8da3df-da20-44c6-9da1-270c48042907
d8df920a-e4e2-4ef8-999f-34c9ed122e72,2L,OAW,Helvetic Airways,e3d079b5-e80c-4d2f-bfbb-b8e3f9e5c632
d95295e3-671d-4b58-bb60-ddcec2dfe326,,HER,Hera Flight,60206718-346a-4a12-b63e-90ddcc1afeb7
d9576cb7-4b61-4ca7-a3f6-b9cdca6210a2,JM,JMA,Jambojet,7a82e98c-21de-47fa-9cf3-a64354477064
d959e97d-ac2f-4816-bd62-ad4e5aed1714,,AIR,Airlift International,7a9f5283-9df2-4c23-a512-032f694a1010
d95a3b99-4d9b-4dc5-90bd-6e92c473f908,VL,LHX,Lufthansa City,70a58408-37cb-44e4-b098-cb3410b096db
d973cd0b-33bb-4e75-8153-f3dfe8cb3371,5N,AUL,Smartavia,c67908b8-cc77-4610-8452-a790dcd76c35
d9830855-6be6-4160-acc3-baa48ef080f8,,JCB,JC Bamford Excavators,7b9d1131-6f7b-4930-9403-d1cdd2a3bd54
d9dca231-3934-4704-993e-03a9d7ffc891,IX,AXB,Air India Express,c95afb73-8896-4a4b-af81-483d23915bb3
d9df932a-2507-4dc6-ab15-5e2f63dafbf6,P3,PTR,Porter,bfe7598b-598a-49c0-8afc-95f13e3aae90
da0433e2-dd5c-4064-a238-2c59f083ab67,,JDI,Jet Story,7a82e98c-21de-47fa-9cf3-a64354477064
da25f2fc-86df-4196-869e-5d3f74b2f2a9,,UHO,LLC H3Operations,c2a27bb1-1825-4901-b6a3-8eee9ed6d292
da2c1313-461b-4f81-adbf-bfd29608553b,SL,SZS,SAS Connect,2f236568-8167-4159-b1a5-e17f2e2fb83a
da310a4a-dd0a-457c-aebd-63e1ba127138,,HTM,HTM Helicopter Travel Munich,70a58408-37cb-44e4-b098-cb3410b096db
da42d74c-b2b6-4dbb-aa88-bfe2b4dcaa0a,AK,AXM,AirAsia,a0cfe6c9-e2b5-4b12-b42e-e00af74f4abf
da44841c-09aa-40a1-a181-9e454fca6404,ID,BTK,Batik Air,e3e700ff-ac8c-4aee-bc19-2ec23ee5c700
da49e840-cd89-4534-8b1b-cb8e803fff76,6G,RER,Aeroregional,e3e700ff-ac8c-4aee-bc19-2ec23ee5c700
da5084b3-612b-45c5-b419-26e2e41bf104,,EGT,EGT Jet,e3996312-9e3c-428f-ab84-68d8128354ca
da742b83-47f4-480d-b48e-0fcf603c2724,JC,JAC,Japan Air Commuter,e5bce460-d20f-4f4a-99e9-1ba8012f994c
da78f3e0-4b19-4d3b-af87-4fa129ca7c90,,RSB,Rubystar,bf6f553e-9f90-437a-b5a9-3c2ca303b661
da90fff7-9926-4543-bf1a-a05c0378ad46,5T,AKT,Canadian North,6d82e450-ea5f-49bf-92c8-f1cae6aaba34
dabd954a-ef2c-4ed3-bcc9-f5a13968af53,Z2,APG,Philippines AirAsia,6afc6d70-2dfc-4a00-bf88-9939c0b5e481
dac704fa-3360-458e-96ab-cb38ea549d52,AT,RAM,Royal Air Maroc,eac44a30-be6b-4656-8ab7-b3491d50f865
daf2d323-9224-49fe-a02b-4f0e7611722b,EW,EWG,Eurowings,786769aa-0be0-4a8b-a156-7c8173b7115d
db043f7c-84af-4898-9a54-094805367f25,K7,KBZ,Mingalar,6d82e450-ea5f-49bf-92c8-f1cae6aaba34
db12871e-4755-4f2c-866f-a3dc2cbc6d53,,APX,Naljets,d7b36060-5b05-460b-9d20-324dd343e05d
db1494b4-b756-4743-9214-21acb6b182f7,,NIT,Middle Georgia State University School of Aviation,ce8a2b6d-b0fd-4a46-b231-8a96e39dfef5
db469bd0-f7c2-4472-a1e2-5101f54aaf58,,MOZ,Salzburg Jet Aviation,d1979a0c-a43e-482b-afff-697e42c18741
db6a17c5-a77e-44f1-8d4d-c7d76ad0dab8,QC,CRC,Camair-Co,b247e602-567e-433d-94bf-53872a313b2f
db7c9a49-e26c-462c-81c0-cf94823c9c95,,SDP,Sama Airline,9dc4ba5f-af78-43b6-ac08-9e3f6e84ea1b
db7f2941-e8c0-47f5-8f41-43665b5e80f2,E9,EVE,Iberojet,ad116880-17d9-4623-b6fb-dba4aeceb17f
dba63d2b-39c8-4b3e-a01e-9eafe93be353,NE,NMA,Nesma Airlines,64e5cee1-96a0-4b1f-9f15-fd8f29fe491f
dba908b7-5ead-42b0-83ca-09eda65ef95b,IV,CPN,Caspian Airlines,c4634b88-21c4-4a9f-9246-4656498dfba6
dbae1562-f8b9-4830-bcca-5da105e76fa6,CC,ABD,Air Atlanta Icelandic,c95afb73-8896-4a4b-af81-483d23915bb3
dbc593c8-ed0e-490d-aeb4-231185c71668,,JMP,Business Wings,afdd12e8-2a59-4389-8741-3a7366506719
dc1c2614-8136-4cf2-ae85-568a4ec250fc,,EPT,Empresa Publica de Transporte Aereo Militar,5f1cf5a0-a12c-4e71-a2e4-364ea018f13a
dc23c69b-d450-4fdc-8f57-7ba181d19df5,7H,RVF,New Pacific Airlines,bf6eb564-8fe1-44bf-900c-1a9c920708da
dc60e84a-f545-4b7d-b4fe-064cad2e3ac0,,SJA,Sawyer Aviation,a5bd5277-33ca-4ac1-ac3c-3da58988b89a
dc9997a6-a91d-48c4-9c68-ef4abf17c144,,SKZ,Skyway Enterprises,60206718-346a-4a12-b63e-90ddcc1afeb7
dca0ce06-a1b9-4876-8172-b96504b7ebc7,UI,AUK,Auric Air,0bfbedaa-8c9a-4bd8-a1d9-9f0ff4740b05
dca39f34-fcae-4382-b180-2a88f5018fb4,,OLY,Olympus Airways,b342cc09-cb98-4c15-a2cc-feb55b3c965a
dd0e3641-5ea2-41dd-98cf-4eded77e5259,,SVG,Solenta Aviation Gabon,7a82e98c-21de-47fa-9cf3-a64354477064
dd13da82-5f1a-4b51-87fe-3e6697671752,R6,DNU,DAT LT,bf6eb564-8fe1-44bf-900c-1a9c920708da
dd71d5c2-25d0-42ef-b000-62fd24b52dea,,BBK,Sunkar Air,b247e602-567e-433d-94bf-53872a313b2f
dd727e1a-2da1-4d4e-9401-52f811b7cf0d,EP,IRC,Iran Aseman Airlines,d7b36060-5b05-460b-9d20-324dd343e05d
dd88f4ba-6ab7-4383-82b9-d048f64b53a3,,EMO,Skyemotion,f9be3175-950c-4970-b960-ac852cc2da91
dd95a104-c04b-4d69-acfc-2ecc28503ab1,,ALN,Alkan Air,f7b66762-95cc-4822-9dee-3f98e7cc0c83
de04b784-4221-4156-91ef-98166bf8b465,,BFY,Bestfly Aruba,b247e602-567e-433d-94bf-53872a313b2f
de251449-1a87-43de-bc49-b43a9ea9810a,,NXC,Nexgen Aviation,c67908b8-cc77-4610-8452-a790dcd76c35
de4e6754-8c62-432d-a92f-e2eb4d2d65e8,,EMT,Emetebe,37c1b2a9-aa9d-4ef7-a45a-87ef875cf219
de7dd8c0-89ed-49cc-b029-c6cc72ee018a,,NHD,NHV,2aa2a4a2-c9d9-4109-bf08-f482feb0641b
de8cc6d7-ccfa-4f6b-aaaf-80e87fadf600,,DXT,Dexter Air Taxi,6d82e450-ea5f-49bf-92c8-f1cae6aaba34
de953b71-4f6a-4c95-bdd2-67156ab9e530,,ICG,Iceland - Coast Guard,c4be09d8-a952-4f14-b7c9-5f754d20db98
dec3d934-1ba5-498f-a04c-11cb23d72d93,RY,CJX,Jiangxi Air,03b894cd-4588-4bc2-9f05-9c20bce8c54e
df05ea5d-ac89-4cf0-b4bd-31133ed7f1ab,P9,PXC,Palau Express Airlines,b342cc09-cb98-4c15-a2cc-feb55b3c965a
df1c54ae-e89e-48cc-adc4-baf814005baf,,BRT,British International Helicopters,70793c95-c5b2-40c3-b7fe-f0d349510736
df2cb108-ec8d-4705-bf7b-b95670d1eaf5,O4,ANS,Andes Lineas Aereas,7b9d1131-6f7b-4930-9403-d1cdd2a3bd54
df85a62e-a5ce-4f8a-9c57-6cbb41cd5384,,EAV,Elitavia,d292de82-6ae2-4d34-8ab3-5de0d1ca20cb
df9cfc14-1d98-4f95-b5a5-6e23bf72067a,,AYR,Flight Training Europe,307bbd25-f36a-4632-bb19-867776e5f4d4
dfabf8ec-f6a6-4b73-b820-9f4cbaf6d131,GU,GUG,Avianca Guatemala,4c89c5df-53dc-40af-bd6a-03be54b03efc
dfe3337e-b763-4d47-9170-dc5772695ce7,3L,ADY,Air Arabia Abu Dhabi,2aa2a4a2-c9d9-4109-bf08-f482feb0641b
dff6cda7-eaab-4c04-92e5-e7f22d39b5f9,RS,ASV,Air Seoul,45576e2d-59b4-40f6-8346-362caebefa0c
dff84751-83b1-4c0a-b67e-115f6e9f110f,U4,BHA,Buddha Air,7b9d1131-6f7b-4930-9403-d1cdd2a3bd54
